fips,county,state,state_code,male_count,female_count,median_age,population,female_percentage,lat,long,financialdata,total_count
17009,Brown County,Illinois,IL,4238,2437,39.0,6675,36.50936329588015,39.961810519701096,-90.75041255823078,17009.0,6675
17011,Bureau County,Illinois,IL,16437,16944,44.0,33381,50.759414037925765,41.40412582926175,-89.52866709484049,17011.0,33381
17013,Calhoun County,Illinois,IL,2435,2423,46.7,4858,49.876492383697,39.16924303428719,-90.66753073520552,17013.0,4858
17015,Carroll County,Illinois,IL,7229,7333,47.9,14562,50.35709380579591,42.06868734214896,-89.93439024723124,17015.0,14562
17017,Cass County,Illinois,IL,6353,6312,39.7,12665,49.83813659692065,39.97354523915264,-90.24740080483882,17017.0,12665
17019,Champaign County,Illinois,IL,104513,104935,29.9,209448,50.10074099537832,40.14009650770477,-88.19916000746896,17019.0,209448
17021,Christian County,Illinois,IL,16818,16413,43.2,33231,49.39062923174144,39.54583198530187,-89.2772528468795,17021.0,33231
17023,Clark County,Illinois,IL,7824,8012,43.0,15836,50.59358423844406,39.33359041234609,-87.78771905509868,17023.0,15836
17025,Clay County,Illinois,IL,6586,6752,42.7,13338,50.62228220122957,38.754160393019816,-88.49022976602164,17025.0,13338
17027,Clinton County,Illinois,IL,19551,18077,40.2,37628,48.04135218454342,38.60645250760866,-89.42248618066246,17027.0,37628
17029,Coles County,Illinois,IL,24999,26737,35.2,51736,51.67968145971857,39.52027962074658,-88.22179644067498,17029.0,51736
17031,Cook County,Illinois,IL,2534640,2689079,36.6,5223719,51.47824758567603,41.84012633109752,-87.8168306216394,17031.0,5223719
17033,Crawford County,Illinois,IL,9910,9178,42.0,19088,48.08256496227997,39.00269711288796,-87.7595614069562,17033.0,19088
17035,Cumberland County,Illinois,IL,5455,5410,42.6,10865,49.79291302346986,39.273341866330895,-88.24018523334577,17035.0,10865
17037,DeKalb County,Illinois,IL,51580,52620,31.0,104200,50.49904030710173,41.8935293758552,-88.77031406180186,17037.0,104200
17039,De Witt County,Illinois,IL,8015,8027,43.1,16042,50.03740182022192,40.17461502485114,-88.90407554578636,17039.0,16042
17041,Douglas County,Illinois,IL,9748,9966,37.9,19714,50.552906563863246,39.76945694039876,-88.21737066595287,17041.0,19714
17043,DuPage County,Illinois,IL,457178,474565,39.1,931743,50.9330362557057,41.85195267810277,-88.08559582772857,17043.0,931743
17045,Edgar County,Illinois,IL,8617,8922,44.6,17539,50.86949084896516,39.678551888750505,-87.7455924670323,17045.0,17539
17047,Edwards County,Illinois,IL,3231,3276,43.3,6507,50.345781466113415,38.41654373105808,-88.05327845497358,17047.0,6507
17049,Effingham County,Illinois,IL,16971,17203,39.1,34174,50.339439339849015,39.05979760561169,-88.58986009711442,17049.0,34174
17051,Fayette County,Illinois,IL,11580,10144,41.5,21724,46.69489965015651,39.00018312262058,-89.02413055392712,17051.0,21724
17053,Ford County,Illinois,IL,6616,6782,43.0,13398,50.61949544708165,40.59716807101521,-88.2232955118473,17053.0,13398
17055,Franklin County,Illinois,IL,19285,19842,42.3,39127,50.711784701101536,37.9922777854251,-88.92413725856049,17055.0,39127
17057,Fulton County,Illinois,IL,18496,16922,43.0,35418,47.77796600598565,40.47278780200852,-90.20746962998112,17057.0,35418
17059,Gallatin County,Illinois,IL,2472,2685,45.3,5157,52.065154159395,37.76274363969468,-88.23044404237568,17059.0,5157
17061,Greene County,Illinois,IL,6668,6550,42.9,13218,49.55363897715237,39.35621702657206,-90.39046153076008,17061.0,13218
17063,Grundy County,Illinois,IL,25241,25268,37.6,50509,50.02672790987744,41.28511111938728,-88.41846873638005,17063.0,50509
17065,Hamilton County,Illinois,IL,4018,4203,44.1,8221,51.12516725459189,38.08154030998644,-88.53910015803606,17065.0,8221
17067,Hancock County,Illinois,IL,9008,9104,46.0,18112,50.265017667844525,40.40374091628328,-91.16474814074412,17067.0,18112
17069,Hardin County,Illinois,IL,1976,2033,46.2,4009,50.71090047393365,37.51821568376128,-88.26687347185381,17069.0,4009
17071,Henderson County,Illinois,IL,3369,3515,49.7,6884,51.06042998256828,40.81803657704125,-90.9251032856442,17071.0,6884
17073,Henry County,Illinois,IL,24536,24928,43.1,49464,50.39624777616044,41.35313698817153,-90.13143102263491,17073.0,49464
17075,Iroquois County,Illinois,IL,13751,14418,44.5,28169,51.1839255919628,40.74724323533175,-87.8243385145013,17075.0,28169
17077,Jackson County,Illinois,IL,28989,29562,31.6,58551,50.48931700568736,37.78514443322731,-89.38212877276194,17077.0,58551
17079,Jasper County,Illinois,IL,4809,4789,42.8,9598,49.89581162742238,39.01006378639527,-88.15384992138468,17079.0,9598
17081,Jefferson County,Illinois,IL,19567,18602,41.0,38169,48.735885142393045,38.30051395183354,-88.92401752212261,17081.0,38169
17083,Jersey County,Illinois,IL,10841,11228,42.7,22069,50.876795505007024,39.0856840797399,-90.35668523734932,17083.0,22069
17085,Jo Daviess County,Illinois,IL,10956,10878,49.7,21834,49.8213794998626,42.36575464799677,-90.21249871694928,17085.0,21834
17087,Johnson County,Illinois,IL,7015,5587,43.2,12602,44.334232661482304,37.459629315302514,-88.88092569353789,17087.0,12602
17089,Kane County,Illinois,IL,264211,266628,37.0,530839,50.227658480254846,41.93884402524312,-88.42863910352412,17089.0,530839
17091,Kankakee County,Illinois,IL,54615,56446,37.6,111061,50.82432176911787,41.13771025937167,-87.86183129275948,17091.0,111061
17093,Kendall County,Illinois,IL,61761,62865,34.9,124626,50.44292523229503,41.590565477890486,-88.4287969179681,17093.0,124626
17095,Knox County,Illinois,IL,25743,25256,42.1,50999,49.52253965764034,40.931837741443495,-90.21323705405705,17095.0,50999
17097,Lake County,Illinois,IL,351343,352276,38.2,703619,50.06630008569979,42.323339937272166,-88.00365402815346,17097.0,703619
17099,LaSalle County,Illinois,IL,55400,55001,41.8,110401,49.81929511508048,41.343994549307226,-88.88594497987027,17099.0,110401
17101,Lawrence County,Illinois,IL,8919,7270,41.0,16189,44.90703564148496,38.71995569643991,-87.72678065245977,17101.0,16189
17103,Lee County,Illinois,IL,18326,16201,43.4,34527,46.92269817823732,41.746193936926566,-89.30038807060235,17103.0,34527
17105,Livingston County,Illinois,IL,18614,17710,42.0,36324,48.75564365158022,40.89157090415401,-88.55771847078897,17105.0,36324
17107,Logan County,Illinois,IL,14183,15024,40.4,29207,51.43972335399049,40.12455659076004,-89.36753851763163,17107.0,29207
17109,McDonough County,Illinois,IL,15009,15866,32.1,30875,51.38785425101214,40.45619404065306,-90.67791394623414,17109.0,30875
17111,McHenry County,Illinois,IL,153382,154407,40.2,307789,50.16651017417777,42.32442428494423,-88.45233584119063,17111.0,307789
17113,McLean County,Illinois,IL,84245,88974,32.9,173219,51.36503501348004,40.49087526607274,-88.84732725314582,17113.0,173219
17115,Macon County,Illinois,IL,51062,55450,41.3,106512,52.05986179960943,39.85998989241613,-88.96155997907879,17115.0,106512
17117,Macoupin County,Illinois,IL,22602,23117,43.6,45719,50.56322316761084,39.2610041650631,-89.9244317102756,17117.0,45719
17119,Madison County,Illinois,IL,129718,135952,40.1,265670,51.17326005947229,38.829867178573,-89.90513714788156,17119.0,265670
17121,Marion County,Illinois,IL,18726,19358,42.1,38084,50.829744774708544,38.64959343207136,-88.91898306643903,17121.0,38084
17123,Marshall County,Illinois,IL,5874,5920,46.3,11794,50.19501441410888,41.03315746309963,-89.34478050465367,17123.0,11794
17125,Mason County,Illinois,IL,6838,6940,45.3,13778,50.37015532007548,40.23963203037356,-89.91683127841236,17125.0,13778
17127,Massac County,Illinois,IL,6794,7636,43.8,14430,52.91753291753292,37.21896984324482,-88.7077219383499,17127.0,14430
17129,Menard County,Illinois,IL,6043,6324,42.9,12367,51.13608797606533,40.02739238374484,-89.8021918483924,17129.0,12367
17131,Mercer County,Illinois,IL,7798,7895,44.8,15693,50.30905499267189,41.205339100789686,-90.74144591818477,17131.0,15693
17133,Monroe County,Illinois,IL,16691,17245,42.6,33936,50.816242338519565,38.2784583841484,-90.17728332848364,17133.0,33936
17135,Montgomery County,Illinois,IL,15145,13864,43.1,29009,47.79206453169706,39.23103311855495,-89.47888817792764,17135.0,29009
17137,Morgan County,Illinois,IL,17298,17128,41.5,34426,49.75309359205252,39.715556136367766,-90.20146645851752,17137.0,34426
17139,Moultrie County,Illinois,IL,7172,7531,40.3,14703,51.22083928449976,39.64147353663316,-88.61929701812147,17139.0,14703
17141,Ogle County,Illinois,IL,25614,25714,42.4,51328,50.097412718204495,42.04264690306141,-89.32064357576418,17141.0,51328
17143,Peoria County,Illinois,IL,89387,95076,37.2,184463,51.54204366187257,40.78804569197607,-89.7599627388572,17143.0,184463
17145,Perry County,Illinois,IL,11767,9617,41.7,21384,44.972876917321365,38.08375244619143,-89.36700209948503,17145.0,21384
17147,Piatt County,Illinois,IL,8080,8347,43.0,16427,50.812686430876,40.010340074684684,-88.5911064338601,17147.0,16427
17149,Pike County,Illinois,IL,7815,7939,42.3,15754,50.39355084423004,39.62250377745868,-90.88629694348212,17149.0,15754
17151,Pope County,Illinois,IL,2349,1900,53.7,4249,44.7164038597317,37.412694362495394,-88.5615235650068,17151.0,4249
17153,Pulaski County,Illinois,IL,2747,2864,44.1,5611,51.04259490286937,37.22288260373905,-89.12658246430118,17153.0,5611
17155,Putnam County,Illinois,IL,2959,2787,47.9,5746,48.50330664810303,41.20447691510005,-89.28576115292618,17155.0,5746
17157,Randolph County,Illinois,IL,18019,14527,42.0,32546,44.63528544214343,38.05210441375564,-89.82521230827662,17157.0,32546
17159,Richland County,Illinois,IL,7809,8072,41.9,15881,50.828033499149925,38.71241555982673,-88.08510899511614,17159.0,15881
17161,Rock Island County,Illinois,IL,71596,73679,40.1,145275,50.716916193426265,41.46732019628519,-90.56737501858308,17161.0,145275
17163,St. Clair County,Illinois,IL,127237,136226,38.3,263463,51.70593214227425,38.47033002908368,-89.92838112467138,17163.0,263463
17165,Saline County,Illinois,IL,11962,12269,42.0,24231,50.63348603029178,37.753172451338926,-88.54075228495117,17165.0,24231
17167,Sangamon County,Illinois,IL,94876,102785,40.0,197661,52.00064757337057,39.75816618198051,-89.65887689980788,17167.0,197661
17169,Schuyler County,Illinois,IL,3701,3363,45.8,7064,47.607587768969424,40.15802994896193,-90.6150735384308,17169.0,7064
17171,Scott County,Illinois,IL,2460,2587,44.1,5047,51.2581731721815,39.644124026969,-90.47470012895272,17171.0,5047
17173,Shelby County,Illinois,IL,10791,11041,44.8,21832,50.57255404910224,39.39113855185178,-88.80553885746764,17173.0,21832
17175,Stark County,Illinois,IL,2716,2784,45.1,5500,50.61818181818182,41.09333902551173,-89.7974727579744,17175.0,5500
17177,Stephenson County,Illinois,IL,21986,23447,45.1,45433,51.60786212664803,42.35172178233953,-89.6623640191516,17177.0,45433
17179,Tazewell County,Illinois,IL,65987,67865,40.9,133852,50.70152108298718,40.50752986084522,-89.51341811337454,17179.0,133852
17181,Union County,Illinois,IL,8592,8535,43.7,17127,49.83359607637065,37.471232788925136,-89.25511205433808,17181.0,17127
17183,Vermilion County,Illinois,IL,38967,39440,40.3,78407,50.30163123190532,40.183416435897776,-87.7328147124891,17183.0,78407
17185,Wabash County,Illinois,IL,5666,5907,43.6,11573,51.04121662490279,38.44604921071684,-87.84430346847722,17185.0,11573
17187,Warren County,Illinois,IL,8353,8985,39.3,17338,51.82258622678509,40.84881676011244,-90.61501039462986,17187.0,17338
17189,Washington County,Illinois,IL,7108,7047,43.4,14155,49.78452843518191,38.35216945067585,-89.4104700483041,17189.0,14155
17191,Wayne County,Illinois,IL,8141,8346,43.3,16487,50.62170194698854,38.42957655137391,-88.42556023715997,17191.0,16487
17193,White County,Illinois,IL,6882,7143,44.1,14025,50.93048128342246,38.08747726000744,-88.1795551880565,17193.0,14025
17195,Whiteside County,Illinois,IL,27799,28597,43.2,56396,50.70749698560182,41.75627873396718,-89.91409401353253,17195.0,56396
17197,Will County,Illinois,IL,341816,346881,37.6,688697,50.36772339650093,41.44504270382514,-87.97864242148339,17197.0,688697
17199,Williamson County,Illinois,IL,33607,33692,40.9,67299,50.06315101264506,37.73025419311814,-88.92991758511597,17199.0,67299
17201,Winnebago County,Illinois,IL,139748,146426,39.6,286174,51.166772662785576,42.33625892217973,-89.16086010839521,17201.0,286174
17203,Woodford County,Illinois,IL,19343,19474,40.0,38817,50.16874050029626,40.78821820261186,-89.21112229265579,17203.0,38817
18001,Adams County,Indiana,IN,17561,17634,33.4,35195,50.10370791305583,40.74565523116364,-84.9366159790589,18001.0,35195
18003,Allen County,Indiana,IN,180669,189347,35.8,370016,51.17265199342731,41.09088453099658,-85.06657404141417,18003.0,370016
18005,Bartholomew County,Indiana,IN,41150,40743,37.7,81893,49.75150501263844,39.20595128349802,-85.89759073009328,18005.0,81893
18007,Benton County,Indiana,IN,4326,4341,40.5,8667,50.08653513326411,40.60625371339157,-87.31093166056296,18007.0,8667
18009,Blackford County,Indiana,IN,6037,6092,44.3,12129,50.226729326407785,40.47363682229351,-85.32482248007156,18009.0,12129
18011,Boone County,Indiana,IN,31750,32571,38.0,64321,50.638205251784015,40.05079933933479,-86.46870625463869,18011.0,64321
18013,Brown County,Indiana,IN,7441,7593,49.2,15034,50.505520819475855,39.19623153578478,-86.22737678006371,18013.0,15034
18015,Carroll County,Indiana,IN,10034,9960,42.8,19994,49.814944483345,40.582847207631175,-86.56349721619391,18015.0,19994
18017,Cass County,Indiana,IN,19082,19002,40.8,38084,49.89496901585968,40.76153986764884,-86.34598335434868,18017.0,38084
18019,Clark County,Indiana,IN,56359,59343,38.9,115702,51.28951962800989,38.47717759094238,-85.70729854416508,18019.0,115702
18021,Clay County,Indiana,IN,12935,13333,40.9,26268,50.75757575757576,39.39279542882983,-87.11576459254664,18021.0,26268
18023,Clinton County,Indiana,IN,15986,16315,38.2,32301,50.50927215875669,40.30169517995556,-86.47514275048589,18023.0,32301
18025,Crawford County,Indiana,IN,5367,5214,43.6,10581,49.27700595406861,38.29238156814547,-86.45172410530243,18025.0,10581
18027,Daviess County,Indiana,IN,16634,16303,34.7,32937,49.497525579135925,38.7024060738727,-87.0720446045788,18027.0,32937
18029,Dearborn County,Indiana,IN,24764,24737,42.7,49501,49.97272782368033,39.14517193438369,-84.97324273786923,18029.0,49501
18031,Decatur County,Indiana,IN,13202,13350,38.9,26552,50.27869840313347,39.307001474391214,-85.50110907630223,18031.0,26552
18033,DeKalb County,Indiana,IN,21307,21397,39.1,42704,50.105376545522674,41.397570214714456,-84.99905942488385,18033.0,42704
18035,Delaware County,Indiana,IN,55743,59873,35.4,115616,51.78608497093828,40.22754556356436,-85.39689983581057,18035.0,115616
18037,Dubois County,Indiana,IN,21048,21370,40.4,42418,50.37955584893206,38.36427303649641,-86.87981142676438,18037.0,42418
18039,Elkhart County,Indiana,IN,100713,102891,35.5,203604,50.53486179053457,41.59739348654994,-85.85873470418164,18039.0,203604
18041,Fayette County,Indiana,IN,11474,11785,42.6,23259,50.668558407498175,39.64002907719432,-85.17876388409131,18041.0,23259
18043,Floyd County,Indiana,IN,37135,39674,39.9,76809,51.65280110403728,38.31893113704578,-85.90681259382414,18043.0,76809
18045,Fountain County,Indiana,IN,8251,8235,43.1,16486,49.95147397792066,40.120898390231886,-87.24197108216225,18045.0,16486
18047,Franklin County,Indiana,IN,11426,11416,42.0,22842,49.978110498205055,39.41486847890327,-85.06014333272965,18047.0,22842
18049,Fulton County,Indiana,IN,9962,10250,41.3,20212,50.71244805066297,41.04697762486567,-86.2635370243981,18049.0,20212
18051,Gibson County,Indiana,IN,16848,16748,40.3,33596,49.85117275866175,38.31185418110544,-87.58461346877569,18051.0,33596
18053,Grant County,Indiana,IN,31935,35009,40.3,66944,52.29594885277247,40.51580008293558,-85.65471601021068,18053.0,66944
18055,Greene County,Indiana,IN,16033,16262,42.9,32295,50.354544047066106,39.03634430785281,-86.96204482196728,18055.0,32295
18057,Hamilton County,Indiana,IN,154532,161563,36.9,316095,51.112165646403774,40.072479549464575,-86.05202734084591,18057.0,316095
18059,Hancock County,Indiana,IN,36255,37575,39.9,73830,50.8939455505892,39.82355246329077,-85.77325851837486,18059.0,73830
18061,Harrison County,Indiana,IN,19875,19837,42.5,39712,49.95215551974214,38.19517152505245,-86.11130682918797,18061.0,39712
18063,Hendricks County,Indiana,IN,80391,80549,37.7,160940,50.04908661613023,39.76951990450325,-86.50997023079225,18063.0,160940
18065,Henry County,Indiana,IN,25391,23092,42.2,48483,47.629065858135846,39.93106319830469,-85.39642519959389,18065.0,48483
18067,Howard County,Indiana,IN,39852,42535,41.7,82387,51.62829087113258,40.48360753227319,-86.1169593860795,18067.0,82387
18069,Huntington County,Indiana,IN,17875,18503,40.7,36378,50.86315905217439,40.82921962480348,-85.48813053437355,18069.0,36378
18071,Jackson County,Indiana,IN,21822,22116,38.7,43938,50.334562337839685,38.906416400985336,-86.03753972835919,18071.0,43938
18073,Jasper County,Indiana,IN,16699,16750,39.9,33449,50.07623546294359,41.02298757177246,-87.1161183401252,18073.0,33449
18075,Jay County,Indiana,IN,10398,10595,40.0,20993,50.46920402038775,40.43795740161875,-85.00570481094738,18075.0,20993
18077,Jefferson County,Indiana,IN,15333,16904,40.5,32237,52.4366411266557,38.78578871740532,-85.43855043504226,18077.0,32237
18079,Jennings County,Indiana,IN,13925,13802,39.7,27727,49.77819453961842,38.996923297558006,-85.62803435540019,18079.0,27727
18081,Johnson County,Indiana,IN,74349,77215,37.4,151564,50.945475178802354,39.489962242061225,-86.10159622311738,18081.0,151564
18083,Knox County,Indiana,IN,18949,18460,38.0,37409,49.34641396455399,38.6890699422532,-87.4180246740044,18083.0,37409
18085,Kosciusko County,Indiana,IN,39264,39542,38.0,78806,50.17638250894601,41.24407150732547,-85.86071564344066,18085.0,78806
18087,LaGrange County,Indiana,IN,19752,19190,31.4,38942,49.27841405166658,41.64262145134996,-85.42649136538262,18087.0,38942
18089,Lake County,Indiana,IN,235515,251334,38.7,486849,51.62463104576573,41.41713854420433,-87.38221505948651,18089.0,486849
18091,LaPorte County,Indiana,IN,57068,53484,40.4,110552,48.37904334611766,41.54598753848309,-86.73996089293485,18091.0,110552
18093,Lawrence County,Indiana,IN,22558,23061,42.8,45619,50.55130537714548,38.84116042551731,-86.48345736328001,18093.0,45619
18095,Madison County,Indiana,IN,64707,64798,40.3,129505,50.03513377861859,40.161610412315575,-85.71935636349004,18095.0,129505
18097,Marion County,Indiana,IN,455007,489516,34.4,944523,51.82679511245358,39.781711193617234,-86.1384702727316,18097.0,944523
18099,Marshall County,Indiana,IN,23174,23421,40.1,46595,50.26504989805773,41.324840167674886,-86.26175726749923,18099.0,46595
18101,Martin County,Indiana,IN,5155,5055,42.7,10210,49.51028403525955,38.70801365526136,-86.8030733714071,18101.0,10210
18103,Miami County,Indiana,IN,19084,16817,40.0,35901,46.842706331299965,40.769456371656574,-86.04504973375286,18103.0,35901
18105,Monroe County,Indiana,IN,72416,72987,29.3,145403,50.19635083182603,39.160910272184005,-86.52312652398106,18105.0,145403
18107,Montgomery County,Indiana,IN,19442,18834,40.5,38276,49.2057686278608,40.04039733567343,-86.89329763926185,18107.0,38276
18109,Morgan County,Indiana,IN,34447,35280,41.4,69727,50.59732958538299,39.4815696268052,-86.44623079230766,18109.0,69727
18111,Newton County,Indiana,IN,7004,7014,42.9,14018,50.03566842630903,40.95583812396976,-87.39757007530145,18111.0,14018
18113,Noble County,Indiana,IN,23844,23607,38.7,47451,49.75026869823608,41.398602836637686,-85.41749644845041,18113.0,47451
18115,Ohio County,Indiana,IN,2918,2969,47.5,5887,50.433157805333785,38.950078790921296,-84.9650911161703,18115.0,5887
18117,Orange County,Indiana,IN,9727,9820,42.1,19547,50.23788816698215,38.54179057221896,-86.49506132380635,18117.0,19547
18119,Owen County,Indiana,IN,10628,10250,44.9,20878,49.09474087556279,39.31280489945843,-86.83767051132983,18119.0,20878
18121,Parke County,Indiana,IN,8211,8785,41.8,16996,51.688632619439865,39.77363464069859,-87.20637911496482,18121.0,16996
18123,Perry County,Indiana,IN,10222,8919,42.2,19141,46.59631158246695,38.07965285417815,-86.63802268360243,18123.0,19141
18125,Pike County,Indiana,IN,6256,6155,43.7,12411,49.59310289259528,38.398780033004016,-87.23216276062624,18125.0,12411
18127,Porter County,Indiana,IN,83212,84829,39.5,168041,50.48113258073923,41.46054623322723,-87.06725879780336,18127.0,168041
18129,Posey County,Indiana,IN,12787,12802,42.3,25589,50.029309468912416,38.02181793172545,-87.86845961108344,18129.0,25589
